Date,predicted_anomaly,enso_el_nino_probability,enso_neutral_probability,enso_la_nina_probability,enso_forecast_confidence
1978-11-01,-0.28562000514272956,0.019301163712352427,0.7256569067405001,0.25504192954714744,0.7256569067405001
1978-12-01,0.16249780200634115,0.15610344967472467,0.8087513312562022,0.03514521906907304,0.8087513312562022
1979-01-01,-0.08080170430002023,0.05195576291063773,0.8385571979027093,0.10948703918665294,0.8385571979027093
1979-02-01,-0.19090754897120646,0.03063382187040842,0.7936235520429826,0.17574262608660893,0.7936235520429826
1979-03-01,0.019278504985047275,0.08289802181010213,0.847731025708686,0.06937095248121172,0.847731025708686
1979-04-01,0.010472462116014478,0.07961147210614442,0.848120584447767,0.07226794344608865,0.848120584447767
1979-05-01,-0.2934006912381205,0.01857838287937331,0.7189180429049511,0.2625035742156756,0.7189180429049511
1979-06-01,-0.2949442341638545,0.018438185635143513,0.7175613895380155,0.2640004248268409,0.7175613895380155
1979-07-01,-0.5664714409454531,0.004809422666214251,0.41285776705039146,0.5823328102833943,0.5823328102833943
1979-08-01,0.06687059493382819,0.10287809379137315,0.8416261158087966,0.05549579039983019,0.8416261158087966
1979-09-01,0.3438055093941873,0.3141103380229857,0.6713900487926722,0.01449961318434213,0.6713900487926722
1979-10-01,0.15406907209508622,0.15063176046699162,0.8127655916175964,0.03660264791541199,0.8127655916175964
1979-11-01,0.4418680260101351,0.4278423276598131,0.5632274188421469,0.008930253498039947,0.5632274188421469
1979-12-01,0.5853637781842491,0.6051137936753084,0.39050839472051546,0.004377811604176145,0.6051137936753084
1980-01-01,0.46836371886418393,0.4605368993138292,0.5316322199840648,0.00783088070210581,0.5316322199840648
1980-02-01,0.04902929630869898,0.09493163180931297,0.8447070235524593,0.06036134463822777,0.8447070235524593
1980-03-01,-0.05520975291661623,0.05863226213234218,0.843747553626416,0.09762018424124182,0.843747553626416
1980-04-01,-0.052324984935490315,0.05943346579829272,0.8442095993705009,0.09635693483120647,0.8442095993705009
1980-05-01,0.15573532307386775,0.15170078188247044,0.8119892228296854,0.03630999528784403,0.8119892228296854
1980-06-01,0.21119793050234073,0.19092509137745226,0.7813144525142086,0.027760456108339226,0.7813144525142086
1980-07-01,-0.24431694066280954,0.02362399793262395,0.7585559061886594,0.21782009587871665,0.7585559061886594
1980-08-01,-0.49360761205766546,0.006908720968497406,0.5010810837951997,0.49201019523630296,0.5010810837951997
1980-09-01,-0.2005574051162928,0.029233035387167927,0.7879253978637778,0.18284156674905427,0.7879253978637778
1980-10-01,-0.23177719700298954,0.025114222713259873,0.7675588583910063,0.20732691889573376,0.7675588583910063
1980-11-01,0.1176683774166564,0.1287946863659021,0.8276146033128483,0.0435907103212496,0.8276146033128483
1980-12-01,0.1028160708698668,0.12068921348837555,0.8325169784942411,0.046793808017383316,0.8325169784942411
1981-01-01,-0.535113401256726,0.005621233817487826,0.4505994106288329,0.5437793555536793,0.5437793555536793
1981-02-01,-0.559652206769344,0.004975403253742452,0.4210072395955772,0.5740173571506804,0.5740173571506804
1981-03-01,-0.3638429300596675,0.013135494897279706,0.650778461877469,0.3360860432252512,0.650778461877469
1981-04-01,-0.437249234068134,0.009136981949285992,0.5686642809747557,0.4221987370759582,0.5686642809747557
1981-05-01,-0.6160043782702241,0.0037583047924527,0.35516925168868063,0.6410724435188667,0.6410724435188667
