Date,nino34,nino3,nino4,iod,soi,nino34_lag1,nino34_lag2,nino34_lag3,nino3_lag1,nino3_lag2,nino3_lag3,nino4_lag1,nino4_lag2,nino4_lag3,iod_lag1,iod_lag2,iod_lag3,soi_lag1,soi_lag2,soi_lag3,nino34_roll3,nino3_roll3,nino4_roll3,iod_roll3,soi_roll3,future_nino34_lead1,future_nino34_lead2,future_nino34_lead3,future_nino34_lead4,future_nino34_lead5,future_nino34_lead6
1988-11-01,-2.05,-1.67,-1.73,-0.41,1.7,-1.9,-1.0,-1.19,-1.55,-1.09,-1.48,-1.64,-0.92,-0.77,-0.64,-0.53,-0.09,1.4,1.8,1.5,-1.6500000000000004,-1.4366666666666668,-1.43,-0.5266666666666666,1.633333333333334,-1.96,-1.97,-1.47,-1.21,-1.08,-0.88
1988-12-01,-1.96,-1.61,-1.77,0.01,1.2,-2.05,-1.9,-1.0,-1.67,-1.55,-1.09,-1.73,-1.64,-0.92,-0.41,-0.64,-0.53,1.7,1.4,1.8,-1.9700000000000006,-1.6100000000000003,-1.7133333333333336,-0.3466666666666666,1.4333333333333338,-1.97,-1.47,-1.21,-1.08,-0.88,-0.59
1989-01-01,-1.97,-1.44,-1.72,-0.43,1.5,-1.96,-2.05,-1.9,-1.61,-1.67,-1.55,-1.77,-1.73,-1.64,0.01,-0.41,-0.64,1.2,1.7,1.4,-1.9933333333333338,-1.5733333333333335,-1.74,-0.27666666666666667,1.466666666666667,-1.47,-1.21,-1.08,-0.88,-0.59,-0.57
1989-02-01,-1.47,-0.96,-1.53,0.22,1.2,-1.97,-1.96,-2.05,-1.44,-1.61,-1.67,-1.72,-1.77,-1.73,-0.43,0.01,-0.41,1.5,1.2,1.7,-1.8000000000000007,-1.336666666666667,-1.6733333333333331,-0.06666666666666667,1.3000000000000005,-1.21,-1.08,-0.88,-0.59,-0.57,-0.53
1989-03-01,-1.21,-1.01,-1.16,-0.13,1.1,-1.47,-1.97,-1.96,-0.96,-1.44,-1.61,-1.53,-1.72,-1.77,0.22,-0.43,0.01,1.2,1.5,1.2,-1.5500000000000007,-1.1366666666666667,-1.47,-0.11333333333333333,1.2666666666666673,-1.08,-0.88,-0.59,-0.57,-0.53,-0.3
1989-04-01,-1.08,-0.86,-1.01,-0.07,1.6,-1.21,-1.47,-1.97,-1.01,-0.96,-1.44,-1.16,-1.53,-1.72,-0.13,0.22,-0.43,1.1,1.2,1.5,-1.253333333333334,-0.9433333333333335,-1.2333333333333334,0.006666666666666664,1.3000000000000005,-0.88,-0.59,-0.57,-0.53,-0.3,-0.4
1989-05-01,-0.88,-0.83,-0.79,-0.39,1.2,-1.08,-1.21,-1.47,-0.86,-1.01,-0.96,-1.01,-1.16,-1.53,-0.07,-0.13,0.22,1.6,1.1,1.2,-1.0566666666666673,-0.9,-0.9866666666666667,-0.19666666666666668,1.3000000000000007,-0.59,-0.57,-0.53,-0.3,-0.4,-0.45
1989-06-01,-0.59,-0.32,-0.92,-0.64,0.7,-0.88,-1.08,-1.21,-0.83,-0.86,-1.01,-0.79,-1.01,-1.16,-0.39,-0.07,-0.13,1.2,1.6,1.1,-0.8500000000000005,-0.67,-0.9066666666666667,-0.3666666666666667,1.1666666666666672,-0.57,-0.53,-0.3,-0.4,-0.45,-0.13
1989-07-01,-0.57,-0.45,-0.85,0.01,0.9,-0.59,-0.88,-1.08,-0.32,-0.83,-0.86,-0.92,-0.79,-1.01,-0.64,-0.39,-0.07,0.7,1.2,1.6,-0.6800000000000006,-0.5333333333333335,-0.8533333333333334,-0.34,0.9333333333333339,-0.53,-0.3,-0.4,-0.45,-0.13,0.01
1989-08-01,-0.53,-0.4,-0.77,-0.63,-0.3,-0.57,-0.59,-0.88,-0.45,-0.32,-0.83,-0.85,-0.92,-0.79,0.01,-0.64,-0.39,0.9,0.7,1.2,-0.5633333333333339,-0.3900000000000001,-0.8466666666666667,-0.42,0.43333333333333396,-0.3,-0.4,-0.45,-0.13,0.01,0.21
1989-09-01,-0.3,-0.3,-0.5,-0.5,0.5,-0.53,-0.57,-0.59,-0.4,-0.45,-0.32,-0.77,-0.85,-0.92,-0.63,0.01,-0.64,-0.3,0.9,0.7,-0.46666666666666723,-0.38333333333333347,-0.7066666666666667,-0.3733333333333333,0.3666666666666673,-0.4,-0.45,-0.13,0.01,0.21,0.04
1989-10-01,-0.4,-0.4,-0.45,-0.8,0.8,-0.3,-0.53,-0.57,-0.3,-0.4,-0.45,-0.5,-0.77,-0.85,-0.5,-0.63,0.01,0.5,-0.3,0.9,-0.4100000000000006,-0.36666666666666686,-0.5733333333333334,-0.6433333333333333,0.3333333333333339,-0.45,-0.13,0.01,0.21,0.04,0.08
1989-11-01,-0.45,-0.59,-0.54,-0.38,-0.2,-0.4,-0.3,-0.53,-0.4,-0.3,-0.4,-0.45,-0.5,-0.77,-0.8,-0.5,-0.63,0.8,0.5,-0.3,-0.3833333333333339,-0.43000000000000016,-0.49666666666666665,-0.5599999999999999,0.3666666666666673,-0.13,0.01,0.21,0.04,0.08,0.08
1989-12-01,-0.13,-0.38,-0.12,-0.32,-0.5,-0.45,-0.4,-0.3,-0.59,-0.4,-0.3,-0.54,-0.45,-0.5,-0.38,-0.8,-0.5,-0.2,0.8,0.5,-0.32666666666666727,-0.4566666666666668,-0.36999999999999994,-0.49999999999999994,0.03333333333333397,0.01,0.21,0.04,0.08,0.08,-0.08
1990-01-01,0.01,-0.29,0.16,0.44,-0.1,-0.13,-0.45,-0.4,-0.38,-0.59,-0.4,-0.12,-0.54,-0.45,-0.32,-0.38,-0.8,-0.5,-0.2,0.8,-0.1900000000000006,-0.42000000000000015,-0.16666666666666666,-0.08666666666666663,-0.26666666666666605,0.21,0.04,0.08,0.08,-0.08,0.09
1990-02-01,0.21,0.01,0.38,-0.09,-1.8,0.01,-0.13,-0.45,-0.29,-0.38,-0.59,0.16,-0.12,-0.54,0.44,-0.32,-0.38,-0.1,-0.5,-0.2,0.029999999999999406,-0.2200000000000001,0.14,0.010000000000000037,-0.7999999999999994,0.04,0.08,0.08,-0.08,0.09,0.22
1990-03-01,0.04,-0.28,0.31,0.01,-0.4,0.21,0.01,-0.13,0.01,-0.29,-0.38,0.38,0.16,-0.12,-0.09,0.44,-0.32,-1.8,-0.1,-0.5,0.08666666666666607,-0.18666666666666676,0.2833333333333334,0.12000000000000004,-0.766666666666666,0.08,0.08,-0.08,0.09,0.22,0.22
1990-04-01,0.08,-0.1,0.12,-0.22,0.2,0.04,0.21,0.01,-0.28,0.01,-0.29,0.31,0.38,0.16,0.01,-0.09,0.44,-0.4,-1.8,-0.1,0.10999999999999939,-0.12333333333333345,0.27,-0.09999999999999994,-0.666666666666666,0.08,-0.08,0.09,0.22,0.22,0.21
1990-05-01,0.08,0.16,-0.06,-0.63,1.2,0.08,0.04,0.21,-0.1,-0.28,0.01,0.12,0.31,0.38,-0.22,0.01,-0.09,0.2,-0.4,-1.8,0.06666666666666608,-0.07333333333333346,0.12333333333333334,-0.27999999999999997,0.3333333333333339,-0.08,0.09,0.22,0.22,0.21,0.1
1990-06-01,-0.08,-0.04,-0.05,-0.46,0.3,0.08,0.08,0.04,0.16,-0.1,-0.28,-0.06,0.12,0.31,-0.63,-0.22,0.01,1.2,0.2,-0.4,0.02666666666666607,0.006666666666666554,0.003333333333333332,-0.4366666666666666,0.5666666666666672,0.09,0.22,0.22,0.21,0.1,0.35
1990-07-01,0.09,0.01,0.02,0.05,0.5,-0.08,0.08,0.08,-0.04,0.16,-0.1,-0.05,-0.06,0.12,-0.46,-0.63,-0.22,0.3,1.2,0.2,0.029999999999999406,0.043333333333333224,-0.03,-0.3466666666666666,0.6666666666666673,0.22,0.22,0.21,0.1,0.35,0.49
1990-08-01,0.22,0.11,0.13,-0.36,-0.2,0.09,-0.08,0.08,0.01,-0.04,0.16,0.02,-0.05,-0.06,0.05,-0.46,-0.63,0.5,0.3,1.2,0.07666666666666606,0.02666666666666655,0.03333333333333333,-0.25666666666666665,0.2000000000000006,0.22,0.21,0.1,0.35,0.49,0.32
1990-09-01,0.22,0.12,0.22,-0.5,-0.7,0.22,0.09,-0.08,0.11,0.01,-0.04,0.13,0.02,-0.05,-0.36,0.05,-0.46,-0.2,0.5,0.3,0.17666666666666608,0.07999999999999989,0.12333333333333334,-0.26999999999999996,-0.13333333333333272,0.21,0.1,0.35,0.49,0.32,0.03
1990-10-01,0.21,-0.14,0.39,-1.14,0.3,0.22,0.22,0.09,0.12,0.11,0.01,0.22,0.13,0.02,-0.5,-0.36,0.05,-0.7,-0.2,0.5,0.2166666666666661,0.029999999999999877,0.24666666666666667,-0.6666666666666666,-0.19999999999999937,0.1,0.35,0.49,0.32,0.03,0.19
1990-11-01,0.1,-0.2,0.5,-0.69,-0.5,0.21,0.22,0.22,-0.14,0.12,0.11,0.39,0.22,0.13,-1.14,-0.5,-0.36,0.3,-0.7,-0.2,0.17666666666666608,-0.07333333333333346,0.36999999999999994,-0.7766666666666665,-0.2999999999999994,0.35,0.49,0.32,0.03,0.19,0.26
1990-12-01,0.35,-0.08,0.65,-0.35,-0.2,0.1,0.21,0.22,-0.2,-0.14,0.12,0.5,0.39,0.22,-0.69,-1.14,-0.5,-0.5,0.3,-0.7,0.21999999999999942,-0.14000000000000012,0.5133333333333333,-0.7266666666666666,-0.13333333333333272,0.49,0.32,0.03,0.19,0.26,0.52
1991-01-01,0.49,0.13,0.58,0.07,0.6,0.35,0.1,0.21,-0.08,-0.2,-0.14,0.65,0.5,0.39,-0.35,-0.69,-1.14,-0.2,-0.5,0.3,0.31333333333333274,-0.05000000000000012,0.5766666666666667,-0.32333333333333325,-0.033333333333332736,0.32,0.03,0.19,0.26,0.52,0.76
1991-02-01,0.32,0.0,0.54,0.09,0.3,0.49,0.35,0.1,0.13,-0.08,-0.2,0.58,0.65,0.5,0.07,-0.35,-0.69,0.6,-0.2,-0.5,0.3866666666666661,0.016666666666666552,0.59,-0.06333333333333326,0.23333333333333392,0.03,0.19,0.26,0.52,0.76,0.68
1991-03-01,0.03,-0.16,0.34,-0.06,-0.7,0.32,0.49,0.35,0.0,0.13,-0.08,0.54,0.58,0.65,0.09,0.07,-0.35,0.3,0.6,-0.2,0.2799999999999994,-0.010000000000000111,0.48666666666666664,0.03333333333333341,0.06666666666666725,0.19,0.26,0.52,0.76,0.68,0.42
1991-04-01,0.19,-0.05,0.34,0.76,-0.6,0.03,0.32,0.49,-0.16,0.0,0.13,0.34,0.54,0.58,-0.06,0.09,0.07,-0.7,0.3,0.6,0.1799999999999994,-0.07000000000000012,0.40666666666666673,0.2633333333333334,-0.3333333333333327,0.26,0.52,0.76,0.68,0.42,0.86
1991-05-01,0.26,0.24,0.46,0.9,-1.0,0.19,0.03,0.32,-0.05,-0.16,0.0,0.34,0.34,0.54,0.76,-0.06,0.09,-0.6,-0.7,0.3,0.15999999999999942,0.009999999999999879,0.38000000000000006,0.5333333333333334,-0.766666666666666,0.52,0.76,0.68,0.42,0.86,1.2
1991-06-01,0.52,0.68,0.38,0.49,-0.1,0.26,0.19,0.03,0.24,-0.05,-0.16,0.46,0.34,0.34,0.9,0.76,-0.06,-1.0,-0.6,-0.7,0.32333333333333275,0.28999999999999987,0.3933333333333333,0.7166666666666668,-0.5666666666666661,0.76,0.68,0.42,0.86,1.2,1.69
1991-07-01,0.76,0.83,0.45,0.32,0.0,0.52,0.26,0.19,0.68,0.24,-0.05,0.38,0.46,0.34,0.49,0.9,0.76,-0.1,-1.0,-0.6,0.5133333333333328,0.5833333333333331,0.43,0.5700000000000001,-0.3666666666666661,0.68,0.42,0.86,1.2,1.69,1.84
1991-08-01,0.68,0.51,0.47,-0.09,-0.4,0.76,0.52,0.26,0.83,0.68,0.24,0.45,0.38,0.46,0.32,0.49,0.9,0.0,-0.1,-1.0,0.6533333333333328,0.6733333333333332,0.43333333333333335,0.24000000000000007,-0.16666666666666607,0.42,0.86,1.2,1.69,1.84,1.78
1991-09-01,0.42,0.36,0.33,0.26,-1.5,0.68,0.76,0.52,0.51,0.83,0.68,0.47,0.45,0.38,-0.09,0.32,0.49,-0.4,0.0,-0.1,0.6199999999999994,0.5666666666666665,0.4166666666666667,0.1633333333333334,-0.6333333333333327,0.86,1.2,1.69,1.84,1.78,1.38
1991-10-01,0.86,0.61,0.7,0.18,-1.0,0.42,0.68,0.76,0.36,0.51,0.83,0.33,0.47,0.45,0.26,-0.09,0.32,-1.5,-0.4,0.0,0.6533333333333328,0.4933333333333332,0.5,0.11666666666666674,-0.966666666666666,1.2,1.69,1.84,1.78,1.38,1.2
1991-11-01,1.2,0.95,0.69,0.28,-0.7,0.86,0.42,0.68,0.61,0.36,0.51,0.7,0.33,0.47,0.18,0.26,-0.09,-1.0,-1.5,-0.4,0.8266666666666659,0.6399999999999998,0.5733333333333334,0.24000000000000007,-1.0666666666666662,1.69,1.84,1.78,1.38,1.2,1.04
1991-12-01,1.69,1.25,0.81,0.3,-1.8,1.2,0.86,0.42,0.95,0.61,0.36,0.69,0.7,0.33,0.28,0.18,0.26,-0.7,-1.0,-1.5,1.2499999999999993,0.9366666666666665,0.7333333333333334,0.2533333333333334,-1.166666666666666,1.84,1.78,1.38,1.2,1.04,0.58
1992-01-01,1.84,1.37,0.62,-0.43,-2.9,1.69,1.2,0.86,1.25,0.95,0.61,0.81,0.69,0.7,0.3,0.28,0.18,-1.8,-0.7,-1.0,1.5766666666666662,1.1899999999999997,0.7066666666666667,0.05000000000000008,-1.7999999999999996,1.78,1.38,1.2,1.04,0.58,0.22
1992-02-01,1.78,1.27,0.89,-0.69,-0.9,1.84,1.69,1.2,1.37,1.25,0.95,0.62,0.81,0.69,-0.43,0.3,0.28,-2.9,-1.8,-0.7,1.7699999999999994,1.2966666666666666,0.7733333333333334,-0.27333333333333326,-1.866666666666666,1.38,1.2,1.04,0.58,0.22,0.05
1992-03-01,1.38,1.05,0.64,-0.61,-2.0,1.78,1.84,1.69,1.27,1.37,1.25,0.89,0.62,0.81,-0.69,-0.43,0.3,-0.9,-2.9,-1.8,1.666666666666666,1.2299999999999998,0.7166666666666667,-0.5766666666666667,-1.9333333333333327,1.2,1.04,0.58,0.22,0.05,-0.06
1992-04-01,1.2,1.17,0.46,-0.29,-1.0,1.38,1.78,1.84,1.05,1.27,1.37,0.64,0.89,0.62,-0.61,-0.69,-0.43,-2.0,-0.9,-2.9,1.4533333333333325,1.163333333333333,0.6633333333333333,-0.5299999999999999,-1.2999999999999994,1.04,0.58,0.22,0.05,-0.06,-0.3
1992-05-01,1.04,1.19,0.31,-0.38,0.3,1.2,1.38,1.78,1.17,1.05,1.27,0.46,0.64,0.89,-0.29,-0.61,-0.69,-1.0,-2.0,-0.9,1.2066666666666659,1.1366666666666665,0.47000000000000003,-0.4266666666666666,-0.8999999999999995,0.58,0.22,0.05,-0.06,-0.3,-0.28
1992-06-01,0.58,0.55,0.27,-0.85,-0.6,1.04,1.2,1.38,1.19,1.17,1.05,0.31,0.46,0.64,-0.38,-0.29,-0.61,0.3,-1.0,-2.0,0.9399999999999995,0.9699999999999999,0.3466666666666667,-0.5066666666666667,-0.43333333333333274,0.22,0.05,-0.06,-0.3,-0.28,-0.15
1992-07-01,0.22,-0.06,0.31,-0.56,-0.6,0.58,1.04,1.2,0.55,1.19,1.17,0.27,0.31,0.46,-0.85,-0.38,-0.29,-0.6,0.3,-1.0,0.6133333333333327,0.5599999999999998,0.2966666666666667,-0.5966666666666667,-0.29999999999999943,0.05,-0.06,-0.3,-0.28,-0.15,0.14
1992-08-01,0.05,-0.08,0.14,-1.02,0.4,0.22,0.58,1.04,-0.06,0.55,1.19,0.31,0.27,0.31,-0.56,-0.85,-0.38,-0.6,-0.6,0.3,0.2833333333333327,0.13666666666666652,0.24,-0.81,-0.26666666666666605,-0.06,-0.3,-0.28,-0.15,0.14,0.41
1992-09-01,-0.06,-0.07,0.1,-0.72,0.1,0.05,0.22,0.58,-0.08,-0.06,0.55,0.14,0.31,0.27,-1.02,-0.56,-0.85,0.4,-0.6,-0.6,0.06999999999999941,-0.07000000000000016,0.18333333333333335,-0.7666666666666666,-0.033333333333332764,-0.3,-0.28,-0.15,0.14,0.41,0.39
1992-10-01,-0.3,-0.34,-0.0,-0.61,-1.4,-0.06,0.05,0.22,-0.07,-0.08,-0.06,0.1,0.14,0.31,-0.72,-1.02,-0.56,0.1,0.4,-0.6,-0.1033333333333339,-0.1633333333333335,0.08,-0.7833333333333333,-0.29999999999999943,-0.28,-0.15,0.14,0.41,0.39,0.59
1992-11-01,-0.28,-0.46,-0.01,-0.15,-0.7,-0.3,-0.06,0.05,-0.34,-0.07,-0.08,-0.0,0.1,0.14,-0.61,-0.72,-1.02,-1.4,0.1,0.4,-0.21333333333333393,-0.2900000000000002,0.030000000000000002,-0.49333333333333335,-0.6666666666666661,-0.15,0.14,0.41,0.39,0.59,0.78
1992-12-01,-0.15,-0.36,0.07,-0.29,-0.6,-0.28,-0.3,-0.06,-0.46,-0.34,-0.07,-0.01,-0.0,0.1,-0.15,-0.61,-0.72,-0.7,-1.4,0.1,-0.24333333333333396,-0.3866666666666669,0.020000000000000004,-0.3499999999999999,-0.8999999999999995,0.14,0.41,0.39,0.59,0.78,0.35
1993-01-01,0.14,-0.11,0.22,-0.02,-0.9,-0.15,-0.28,-0.3,-0.36,-0.46,-0.34,0.07,-0.01,-0.0,-0.29,-0.15,-0.61,-0.6,-0.7,-1.4,-0.09666666666666728,-0.31000000000000016,0.09333333333333334,-0.15333333333333332,-0.7333333333333328,0.41,0.39,0.59,0.78,0.35,0.23
1993-02-01,0.41,0.39,0.1,-0.07,-0.7,0.14,-0.15,-0.28,-0.11,-0.36,-0.46,0.22,0.07,-0.01,-0.02,-0.29,-0.15,-0.9,-0.6,-0.7,0.13333333333333275,-0.0266666666666668,0.13,-0.12666666666666665,-0.7333333333333328,0.39,0.59,0.78,0.35,0.23,0.13
1993-03-01,0.39,0.4,0.05,-0.4,-0.5,0.41,0.14,-0.15,0.39,-0.11,-0.36,0.1,0.22,0.07,-0.07,-0.02,-0.29,-0.7,-0.9,-0.6,0.31333333333333274,0.22666666666666654,0.12333333333333334,-0.16333333333333336,-0.6999999999999994,0.59,0.78,0.35,0.23,0.13,0.35
1993-04-01,0.59,0.84,0.04,-0.18,-1.2,0.39,0.41,0.14,0.4,0.39,-0.11,0.05,0.1,0.22,-0.4,-0.07,-0.02,-0.5,-0.7,-0.9,0.46333333333333276,0.5433333333333331,0.06333333333333332,-0.21666666666666667,-0.7999999999999995,0.78,0.35,0.23,0.13,0.35,0.06
1993-05-01,0.78,1.07,0.07,0.22,-0.3,0.59,0.39,0.41,0.84,0.4,0.39,0.04,0.05,0.1,-0.18,-0.4,-0.07,-1.2,-0.5,-0.7,0.5866666666666661,0.7699999999999999,0.05333333333333332,-0.12000000000000004,-0.6666666666666662,0.35,0.23,0.13,0.35,0.06,0.0
1993-06-01,0.35,0.44,0.04,0.19,-0.8,0.78,0.59,0.39,1.07,0.84,0.4,0.07,0.04,0.05,0.22,-0.18,-0.4,-0.3,-1.2,-0.5,0.5733333333333328,0.7833333333333332,0.04999999999999999,0.07666666666666667,-0.7666666666666662,0.23,0.13,0.35,0.06,0.0,0.16
1993-07-01,0.23,0.24,0.07,0.47,-0.8,0.35,0.78,0.59,0.44,1.07,0.84,0.04,0.07,0.04,0.19,0.22,-0.18,-0.8,-0.3,-1.2,0.45333333333333276,0.5833333333333333,0.05999999999999999,0.29333333333333333,-0.6333333333333329,0.13,0.35,0.06,0.0,0.16,0.1
1993-08-01,0.13,0.24,0.13,-0.15,-0.9,0.23,0.35,0.78,0.24,0.44,1.07,0.07,0.04,0.07,0.47,0.19,0.22,-0.8,-0.8,-0.3,0.23666666666666605,0.3066666666666665,0.07999999999999999,0.16999999999999996,-0.8333333333333329,0.35,0.06,0.0,0.16,0.1,0.06
1993-09-01,0.35,0.32,0.3,-0.38,-0.7,0.13,0.23,0.35,0.24,0.24,0.44,0.13,0.07,0.04,-0.15,0.47,0.19,-0.9,-0.8,-0.8,0.23666666666666605,0.26666666666666655,0.16666666666666666,-0.020000000000000018,-0.7999999999999995,0.06,0.0,0.16,0.1,0.06,0.11
1993-10-01,0.06,0.13,0.02,-0.31,-1.1,0.35,0.13,0.23,0.32,0.24,0.24,0.3,0.13,0.07,-0.38,-0.15,0.47,-0.7,-0.9,-0.8,0.1799999999999994,0.22999999999999984,0.15,-0.28,-0.8999999999999995,0.0,0.16,0.1,0.06,0.11,0.26
1993-11-01,0.0,-0.01,0.09,-0.22,-0.1,0.06,0.35,0.13,0.13,0.32,0.24,0.02,0.3,0.13,-0.31,-0.38,-0.15,-1.1,-0.7,-0.9,0.13666666666666608,0.14666666666666653,0.13666666666666663,-0.30333333333333334,-0.633333333333333,0.16,0.1,0.06,0.11,0.26,0.31
1993-12-01,0.16,0.09,0.18,-0.19,0.2,0.0,0.06,0.35,-0.01,0.13,0.32,0.09,0.02,0.3,-0.22,-0.31,-0.38,-0.1,-1.1,-0.7,0.07333333333333274,0.06999999999999985,0.09666666666666664,-0.24,-0.3333333333333329,0.1,0.06,0.11,0.26,0.31,0.32
1994-01-01,0.1,0.2,0.11,0.2,-0.1,0.16,0.0,0.06,0.09,-0.01,0.13,0.18,0.09,0.02,-0.19,-0.22,-0.31,0.2,-0.1,-1.1,0.08666666666666607,0.0933333333333332,0.12666666666666662,-0.06999999999999999,4.440892098500626e-16,0.06,0.11,0.26,0.31,0.32,0.24
1994-02-01,0.06,-0.08,-0.06,-0.05,0.3,0.1,0.16,0.0,0.2,0.09,-0.01,0.11,0.18,0.09,0.2,-0.19,-0.22,-0.1,0.2,-0.1,0.10666666666666608,0.06999999999999985,0.07666666666666665,-0.01333333333333333,0.13333333333333378,0.11,0.26,0.31,0.32,0.24,0.53
1994-03-01,0.11,-0.35,0.05,-0.23,-0.7,0.06,0.1,0.16,-0.08,0.2,0.09,-0.06,0.11,0.18,-0.05,0.2,-0.19,0.3,-0.1,0.2,0.08999999999999941,-0.07666666666666681,0.03333333333333332,-0.02666666666666666,-0.1666666666666662,0.26,0.31,0.32,0.24,0.53,0.48
1994-04-01,0.26,-0.38,0.11,0.28,-1.3,0.11,0.06,0.1,-0.35,-0.08,0.2,0.05,-0.06,0.11,-0.23,-0.05,0.2,-0.7,0.3,-0.1,0.14333333333333276,-0.2700000000000002,0.03333333333333332,0.0,-0.5666666666666662,0.31,0.32,0.24,0.53,0.48,0.75
1994-05-01,0.31,-0.1,0.23,0.74,-0.7,0.26,0.11,0.06,-0.38,-0.35,-0.08,0.11,0.05,-0.06,0.28,-0.23,-0.05,-1.3,-0.7,0.3,0.2266666666666661,-0.27666666666666684,0.12999999999999998,0.26333333333333336,-0.8999999999999995,0.32,0.24,0.53,0.48,0.75,1.11
1994-06-01,0.32,-0.06,0.26,0.43,-0.4,0.31,0.26,0.11,-0.1,-0.38,-0.35,0.23,0.11,0.05,0.74,0.28,-0.23,-0.7,-1.3,-0.7,0.29666666666666613,-0.18000000000000016,0.19999999999999998,0.48333333333333334,-0.7999999999999995,0.24,0.53,0.48,0.75,1.11,1.25
1994-07-01,0.24,-0.28,0.5,0.72,-1.3,0.32,0.31,0.26,-0.06,-0.1,-0.38,0.26,0.23,0.11,0.43,0.74,0.28,-0.4,-0.7,-1.3,0.2899999999999994,-0.14666666666666683,0.33,0.63,-0.7999999999999995,0.53,0.48,0.75,1.11,1.25,1.02
1994-08-01,0.53,-0.26,0.71,1.13,-1.2,0.24,0.32,0.31,-0.28,-0.06,-0.1,0.5,0.26,0.23,0.72,0.43,0.74,-1.3,-0.4,-0.7,0.3633333333333328,-0.20000000000000018,0.49,0.7599999999999999,-0.9666666666666662,0.48,0.75,1.11,1.25,1.02,0.73
1994-09-01,0.48,-0.05,0.54,0.97,-1.6,0.53,0.24,0.32,-0.26,-0.28,-0.06,0.71,0.5,0.26,1.13,0.72,0.43,-1.2,-1.3,-0.4,0.4166666666666661,-0.19666666666666685,0.5833333333333334,0.94,-1.3666666666666663,0.75,1.11,1.25,1.02,0.73,0.46
1994-10-01,0.75,0.52,0.69,1.43,-1.1,0.48,0.53,0.24,-0.05,-0.26,-0.28,0.54,0.71,0.5,0.97,1.13,0.72,-1.6,-1.2,-1.3,0.5866666666666661,0.06999999999999984,0.6466666666666666,1.1766666666666665,-1.2999999999999996,1.11,1.25,1.02,0.73,0.46,0.28
1994-11-01,1.11,0.89,0.75,0.19,-0.6,0.75,0.48,0.53,0.52,-0.05,-0.26,0.69,0.54,0.71,1.43,0.97,1.13,-1.1,-1.6,-1.2,0.7799999999999994,0.45333333333333314,0.66,0.8633333333333333,-1.0999999999999994,1.25,1.02,0.73,0.46,0.28,-0.11
1994-12-01,1.25,0.82,0.92,0.03,-1.2,1.11,0.75,0.48,0.89,0.52,-0.05,0.75,0.69,0.54,0.19,1.43,0.97,-0.6,-1.1,-1.6,1.0366666666666662,0.7433333333333332,0.7866666666666666,0.5499999999999999,-0.9666666666666662,1.02,0.73,0.46,0.28,-0.11,-0.14
1995-01-01,1.02,0.77,0.72,-0.01,-0.4,1.25,1.11,0.75,0.82,0.89,0.52,0.92,0.75,0.69,0.03,0.19,1.43,-1.2,-0.6,-1.1,1.126666666666666,0.8266666666666665,0.7966666666666667,0.06999999999999999,-0.733333333333333,0.73,0.46,0.28,-0.11,-0.14,-0.21
1995-02-01,0.73,0.45,0.71,0.53,-0.1,1.02,1.25,1.11,0.77,0.82,0.89,0.72,0.92,0.75,-0.01,0.03,0.19,-0.4,-1.2,-0.6,0.9999999999999994,0.6799999999999998,0.7833333333333333,0.18333333333333335,-0.5666666666666662,0.46,0.28,-0.11,-0.14,-0.21,-0.63
1995-03-01,0.46,-0.03,0.71,0.3,0.8,0.73,1.02,1.25,0.45,0.77,0.82,0.71,0.72,0.92,0.53,-0.01,0.03,-0.1,-0.4,-1.2,0.736666666666666,0.3966666666666665,0.7133333333333334,0.2733333333333334,0.10000000000000038,0.28,-0.11,-0.14,-0.21,-0.63,-0.84
1995-04-01,0.28,-0.4,0.52,0.31,-0.7,0.46,0.73,1.02,-0.03,0.45,0.77,0.71,0.71,0.72,0.3,0.53,-0.01,0.8,-0.1,-0.4,0.4899999999999994,0.006666666666666525,0.6466666666666666,0.38000000000000006,4.070817756958907e-16,-0.11,-0.14,-0.21,-0.63,-0.84,-0.88
1995-05-01,-0.11,-0.72,0.39,-0.02,-0.4,0.28,0.46,0.73,-0.4,-0.03,0.45,0.52,0.71,0.71,0.31,0.3,0.53,-0.7,0.8,-0.1,0.2099999999999994,-0.38333333333333347,0.5399999999999999,0.19666666666666666,-0.0999999999999996,-0.14,-0.21,-0.63,-0.84,-0.88,-1.1
1995-06-01,-0.14,-0.55,0.21,-0.07,0.1,-0.11,0.28,0.46,-0.72,-0.4,-0.03,0.39,0.52,0.71,-0.02,0.31,0.3,-0.4,-0.7,0.8,0.009999999999999417,-0.5566666666666668,0.37333333333333335,0.07333333333333332,-0.3333333333333329,-0.21,-0.63,-0.84,-0.88,-1.1,-0.95
1995-07-01,-0.21,-0.44,0.03,-0.57,0.4,-0.14,-0.11,0.28,-0.55,-0.72,-0.4,0.21,0.39,0.52,-0.07,-0.02,0.31,0.1,-0.4,-0.7,-0.1533333333333339,-0.5700000000000002,0.21,-0.21999999999999997,0.033333333333333694,-0.63,-0.84,-0.88,-1.1,-0.95,-0.86
1995-08-01,-0.63,-0.9,-0.14,-0.59,0.3,-0.21,-0.14,-0.11,-0.44,-0.55,-0.72,0.03,0.21,0.39,-0.57,-0.07,-0.02,0.4,0.1,-0.4,-0.32666666666666727,-0.6300000000000002,0.033333333333333326,-0.41,0.26666666666666705,-0.84,-0.88,-1.1,-0.95,-0.86,-0.86
